date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:24:05	690722/690722	---M--	200	added ('OK')	image/png	date:Wed,%2031%20Oct%202018%2005:34:02%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2018/10/career-01-1.png	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2018/10/career-01-1.png	(from https://blockstudio.tw/career/)
00:24:06	110887/110887	---M--	200	added ('OK')	application/javascript	date:Wed,%2020%20Mar%202019%2003:40:33%20GMT	https://blockstudio.tw/2018block/main/wp-content/themes/twentyseventeen/js/about.js	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/themes/twentyseventeen/js/about.js	(from https://blockstudio.tw/about/)
00:24:06	21211/21211	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202023%2016:24:07%20GMT	https://player.vimeo.com/api/player.js	C:/My%20Web%20Sites/new%20for%20ting/tingweb/player.vimeo.com/api/player.js	(from https://blockstudio.tw/project/kbk-web/)
00:24:06	81204/81204	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:23:57%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/2-KBK-Cover2.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/2-KBK-Cover2.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:06	63490/63490	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:23:59%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/4-KBK-Concept.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/4-KBK-Concept.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:07	239315/239315	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:00%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/5-KBK-ref.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/5-KBK-ref.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:07	116158/116158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:03%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/5-KBK-ref2.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/5-KBK-ref2.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:07	228828/228828	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:04%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/6-KBK-Moodboard.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/6-KBK-Moodboard.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:07	55157/55157	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:05%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/7-KBK-setting-2.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/7-KBK-setting-2.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:07	141849/141849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:06%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/8-KBK-setting-1.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/8-KBK-setting-1.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:08	132956/132956	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:07%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/9-kbk-layout-3.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/9-kbk-layout-3.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:08	154093/154093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Sep%202021%2011:03:54%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/10-KBK-Concept2-1.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/10-KBK-Concept2-1.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:08	131650/131650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:28%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/11-kbk-layout-5.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/11-kbk-layout-5.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:08	220912/220912	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:54:38%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/12-KBK-layout-1.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/12-KBK-layout-1.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:09	204579/204579	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:23:58%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/3-kbk-layout.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/3-kbk-layout.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:09	138720/138720	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:33%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/15-kbk-layout-4.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/15-kbk-layout-4.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:09	100051/100051	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2015:24:34%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2021/09/16-kbk-layout-6.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2021/09/16-kbk-layout-6.jpg	(from https://blockstudio.tw/project/kbk-web/)
00:24:10	68206/68206	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Mar%202023%2016:24:10%20GMT	https://blockstudio.tw/project/culture-taitung/	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/project/culture-taitung/index.html	(from https://blockstudio.tw/project/kbk-web/)
00:24:10	139933/139933	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2007:38:20%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-04.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-04.jpg	(from https://blockstudio.tw/project/rainforest-web/)
00:24:10	63494/63494	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Mar%202023%2016:24:11%20GMT	https://blockstudio.tw/project/theannetimes/	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/project/theannetimes/index.html	(from https://blockstudio.tw/project/kbk-web/)
00:24:10	65529/65529	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2007:38:21%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-05.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-05.jpg	(from https://blockstudio.tw/project/rainforest-web/)
00:24:10	64982/64982	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Mar%202023%2016:24:11%20GMT	https://blockstudio.tw/project/2022-design-report/	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/project/2022-design-report/index.html	(from https://blockstudio.tw/project/kbk-web/)
00:24:10	61514/61514	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Mar%202023%2016:24:11%20GMT	https://blockstudio.tw/project/rainforest-identity/	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/project/rainforest-identity/index.html	(from https://blockstudio.tw/project/rainforest-web/)
00:24:10	69322/69322	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2007:38:22%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-06.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-06.jpg	(from https://blockstudio.tw/project/rainforest-web/)
00:24:11	63030/63030	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2007:38:23%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-08.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-08.jpg	(from https://blockstudio.tw/project/rainforest-web/)
00:24:11	66128/66128	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2007:38:24%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-09.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-09.jpg	(from https://blockstudio.tw/project/rainforest-web/)
00:24:11	114082/114082	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2007:38:26%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-10.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-10.jpg	(from https://blockstudio.tw/project/rainforest-web/)
00:24:11	32197/32197	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2007:38:27%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-11.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/12/RF_web_diaplay-11.jpg	(from https://blockstudio.tw/project/rainforest-web/)
00:24:12	233121/233121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:07:31%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_1.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_1.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:12	87567/87567	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:07:40%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_4_setting.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_4_setting.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:12	130476/130476	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:07:43%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_5_concept.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_5_concept.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:12	288871/288871	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:07:47%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_7_about_director.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_7_about_director.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:13	291135/291135	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:07:50%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_8_about.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_8_about.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:13	145781/145781	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:07:52%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_9.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_9.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:13	164484/164484	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:07:54%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_10.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_10.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:13	93615/93615	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:07:56%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_11.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2020/04/Section_11.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:14	298035/298035	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202023%2007:03:59%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2023/01/%e5%8f%b0%e6%9d%b1%e8%97%9d%e6%96%87%e5%b9%b3%e5%8f%b0-%e5%93%81%e7%89%8c_Display-cover.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2023/01/%e5%8f%b0%e6%9d%b1%e8%97%9d%e6%96%87%e5%b9%b3%e5%8f%b0-%e5%93%81%e7%89%8c_Display-cover.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:14	349748/349748	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202023%2003:30:11%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2023/01/2022TDRI%e8%a8%ad%e8%a8%88%e5%8a%9b%e5%a0%b1%e5%91%8a%e6%9b%b8_display_cover.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2023/01/2022TDRI%e8%a8%ad%e8%a8%88%e5%8a%9b%e5%a0%b1%e5%91%8a%e6%9b%b8_display_cover.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:14	212078/212078	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:20:27%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_1.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_1.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:14	949509/949509	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202023%2006:06:34%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2023/01/dipslay_%e5%ae%89%e5%a6%ae%e6%96%b0%e8%81%9e_cover.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2023/01/dipslay_%e5%ae%89%e5%a6%ae%e6%96%b0%e8%81%9e_cover.jpg	(from https://blockstudio.tw/project/tdri-intro/)
00:24:14	121187/121187	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:20:28%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_2.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_2.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:15	332373/332373	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:20:30%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_4.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_4.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:15	43523/43523	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:20:32%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_6.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_6.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:15	18121/18121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:20:33%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_7.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_7.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:15	891832/891832	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Apr%202022%2007:09:51%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_5.gif	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_5.gif	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:16	185263/185263	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:20:34%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_9.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_9.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:16	1166903/1166903	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Apr%202022%2007:10:37%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_8.gif	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_8.gif	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:16	174696/174696	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:21:09%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_11.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_11.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:16	962363/962363	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Apr%202022%2007:11:09%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_10.gif	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_10.gif	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:16	270459/270459	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:21:10%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_12.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_12.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:17	191097/191097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:21:11%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_13.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_13.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:17	221301/221301	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:21:12%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_14.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_14.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:17	186073/186073	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Apr%202022%2007:11:16%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_15.gif	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_15.gif	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:17	366504/366504	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:21:14%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_16.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_16.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:17	67264/67264	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:21:16%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_17.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_17.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:18	153820/153820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:21:17%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_19.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_19.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:18	646686/646686	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Apr%202022%2007:11:37%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_18.gif	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_18.gif	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:19	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2020%20Mar%202023%2016:24:20%20GMT	https://blockstudio.tw/2018block/main/wp-content/themes/twentyseventeen/	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/themes/twentyseventeen/index.html	(from https://blockstudio.tw/)
00:24:19	446983/446983	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Apr%202022%2004:21:20%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_20.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_20.jpg	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:19	297536/297536	---M--	200	added ('OK')	image/gif	date:Wed,%2020%20Apr%202022%2007:11:47%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_22.gif	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2022/04/%e8%81%af%e9%a6%a5%e9%a3%9f%e5%93%81_display_22.gif	(from https://blockstudio.tw/project/gourmets-partner/)
00:24:19	137385/137385	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202023%2010:44:15%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2023/01/%e5%8f%b0%e6%9d%b1%e8%97%9d%e6%96%87%e5%b9%b3%e5%8f%b0-%e5%93%81%e7%89%8c_Display-01.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2023/01/%e5%8f%b0%e6%9d%b1%e8%97%9d%e6%96%87%e5%b9%b3%e5%8f%b0-%e5%93%81%e7%89%8c_Display-01.jpg	(from https://blockstudio.tw/project/culture-taitung/)
00:24:20	343794/343794	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jan%202023%2010:44:16%20GMT	https://blockstudio.tw/2018block/main/wp-content/uploads/2023/01/%e5%8f%b0%e6%9d%b1%e8%97%9d%e6%96%87%e5%b9%b3%e5%8f%b0-%e5%93%81%e7%89%8c_Display-02.jpg	C:/My%20Web%20Sites/new%20for%20ting/tingweb/blockstudio.tw/2018block/main/wp-content/uploads/2023/01/%e5%8f%b0%e6%9d%b1%e8%97%9d%e6%96%87%e5%b9%b3%e5%8f%b0-%e5%93%81%e7%89%8c_Display-02.jpg	(from https://blockstudio.tw/project/culture-taitung/)
